campeonato,partida,data,estadio,gols
2016,163,2016-07-30,Estádio Raimundo Sampaio,3
2016,164,2016-07-31,Morumbi,4
2016,165,2016-07-31,Estádio Giulite Coutinho,3
2016,166,2016-07-31,Couto Pereira,2
2016,167,2016-07-31,Estádio José Pinheiro Borda,1
2016,168,2016-07-31,Estádio Urbano Caldeira,2
2016,169,2016-07-31,Luso-Brasileiro,4
2016,170,2016-07-31,Estádio Raimundo Sampaio,0
2016,171,2016-08-03,Estádio Alberto Oliveira,4
2016,172,2016-08-03,Adelmar da Costa Carvalho,2
2016,173,2016-08-03,Arena Pantanal,0
2016,174,2016-08-03,Estádio Joaquim Américo Guimarães,2
2016,175,2016-08-04,Moisés Lucarelli,2
2016,176,2016-08-04,Arena do Grêmio,0
2016,177,2016-08-04,Morumbi,3
2016,178,2016-08-04,Estádio Raimundo Sampaio,6
2016,179,2016-08-04,Arena Condá,2
2016,180,2016-09-03,Estádio Giulite Coutinho,5
2016,181,2016-08-06,Kléber Andrade,1
2016,182,2016-08-07,Estádio Raimundo Sampaio,1
2016,183,2016-08-07,Couto Pereira,4
2016,184,2016-08-07,Allianz Parque,3
2016,185,2016-08-07,Estádio do Arruda,3
2016,186,2016-08-07,Estádio José Pinheiro Borda,4
2016,187,2016-08-07,Orlando Scarpelli,2
2016,188,2016-08-08,Estádio Raimundo Sampaio,4
2016,189,2016-08-08,Estádio Municipal Paulo Machado de Carvalho,2
2016,190,2016-09-04,Luso-Brasileiro,3
2016,191,2016-08-13,Arena de Pernambuco,1
2016,192,2016-08-13,Moisés Lucarelli,2
2016,193,2016-08-14,Kléber Andrade,1
2016,194,2016-08-14,Arena do Grêmio,3
2016,195,2016-08-14,Estádio Raimundo Sampaio,4
2016,196,2016-08-14,Estádio Urbano Caldeira,3
2016,197,2016-08-14,Barradão,4
2016,198,2016-08-14,Morumbi,1
2016,199,2016-08-14,Estádio Joaquim Américo Guimarães,1
2016,200,2016-08-15,Arena Condá,1
2016,201,2016-08-19,Estádio Raimundo Sampaio,3
2016,202,2016-08-20,Helenão,3
2016,203,2016-08-21,Estádio Nacional de Brasília,3
2016,204,2016-08-21,Estádio Raimundo Sampaio,1
2016,205,2016-08-21,Estádio José Pinheiro Borda,2
2016,206,2016-08-21,Estádio do Arruda,1
2016,207,2016-08-21,Allianz Parque,4
2016,208,2016-08-21,Couto Pereira,3
2016,209,2016-08-21,Orlando Scarpelli,3
2016,210,2016-08-22,Neo Química Arena,3
2016,211,2016-08-27,Moisés Lucarelli,2
2016,212,2016-08-28,Mineirão,2
2016,213,2016-08-28,Estádio Urbano Caldeira,1
2016,214,2016-08-28,Arena do Grêmio,2
2016,215,2016-08-28,Estádio Nacional de Brasília,2
2016,216,2016-08-28,Arena Condá,4
2016,217,2016-08-28,Morumbi,0
2016,218,2016-08-28,Arena de Pernambuco,2
2016,219,2016-08-28,Itaipava Arena Fonte Nova,3
2016,220,2016-08-29,Estádio Joaquim Américo Guimarães,1
2016,221,2016-09-07,Arena de Pernambuco,4
2016,222,2016-09-07,Orlando Scarpelli,1
2016,223,2016-09-07,Luso-Brasileiro,1
2016,224,2016-09-07,Estádio Raimundo Sampaio,3
2016,225,2016-09-07,Allianz Parque,3
2016,226,2016-09-07,Kléber Andrade,3
2016,227,2016-09-07,Couto Pereira,4
2016,228,2016-09-08,Neo Química Arena,3
2016,229,2016-09-08,Estádio Raimundo Sampaio,2
2016,230,2016-09-08,Estádio José Pinheiro Borda,3
2016,231,2016-09-10,Barradão,3
2016,232,2016-09-11,Arena Condá,1
2016,233,2016-09-11,Morumbi,4
2016,234,2016-09-11,Mineirão,2
2016,235,2016-09-11,Adelmar da Costa Carvalho,8
2016,236,2016-09-11,Estádio Joaquim Américo Guimarães,3
2016,237,2016-09-11,Estádio Urbano Caldeira,3
2016,238,2016-09-11,Moisés Lucarelli,2
2016,239,2016-09-11,Arena do Grêmio,0
2016,240,2016-09-12,Estádio Giulite Coutinho,6
2016,241,2016-09-14,Luso-Brasileiro,1
2016,242,2016-09-14,Orlando Scarpelli,4
2016,243,2016-09-14,Moisés Lucarelli,3
2016,244,2016-09-14,Estádio do Arruda,1
2016,245,2016-09-14,Couto Pereira,2
2016,246,2016-09-14,Allianz Parque,2
2016,247,2016-09-15,Estádio Raimundo Sampaio,1
2016,248,2016-09-15,Estádio Giulite Coutinho,3
2016,249,2016-09-15,Morumbi,1
2016,250,2016-09-15,Estádio José Pinheiro Borda,1
2016,251,2016-09-17,Neo Química Arena,2
2016,252,2016-09-18,Estádio Municipal Paulo Machado de Carvalho,2
2016,253,2016-09-18,Mineirão,2
2016,254,2016-09-18,Adelmar da Costa Carvalho,1
2016,255,2016-09-18,Arena do Grêmio,1
2016,256,2016-09-18,Arena Condá,4
2016,257,2016-09-18,Estádio Joaquim Américo Guimarães,1
2016,258,2016-09-18,Estádio Municipal Paulo Machado de Carvalho,5
2016,259,2016-09-18,Barradão,1
2016,260,2016-09-19,Estádio Raimundo Sampaio,1
2016,261,2016-09-24,Allianz Parque,3
2016,262,2016-09-24,Adelmar da Costa Carvalho,1
2016,263,2016-09-24,Estádio Raimundo Sampaio,1
2016,264,2016-09-25,Estádio Joaquim Américo Guimarães,3
2016,265,2016-09-25,Orlando Scarpelli,4
2016,266,2016-09-25,Barradão,2
2016,267,2016-09-25,Neo Química Arena,1
2016,268,2016-09-25,Kléber Andrade,3
2016,269,2016-09-25,Arena do Grêmio,1
2016,270,2016-09-25,Estádio Raimundo Sampaio,4
2016,271,2016-10-01,Estádio Giulite Coutinho,4
2016,272,2016-10-01,Morumbi,0
2016,273,2016-10-01,Arena Condá,5
2016,274,2016-10-01,Estádio Urbano Caldeira,2
2016,275,2016-10-01,Luso-Brasileiro,2
2016,276,2016-10-01,Moisés Lucarelli,3
2016,277,2016-10-01,Mineirão,1
2016,278,2016-10-01,Estádio José Pinheiro Borda,1
2016,279,2016-10-03,Estádio do Arruda,5
2016,280,2016-10-03,Couto Pereira,3
2016,281,2016-10-05,Estádio Joaquim Américo Guimarães,4
2016,282,2016-10-05,Itaipava Arena Fonte Nova,1
2016,283,2016-10-05,Neo Química Arena,0
2016,284,2016-10-05,Estádio Urbano Caldeira,3
2016,285,2016-10-05,Adelmar da Costa Carvalho,2
2016,286,2016-10-06,Estádio José Pinheiro Borda,1
2016,287,2016-10-08,Mineirão,2
2016,288,2016-10-09,Estádio Municipal Paulo Machado de Carvalho,3
2016,289,2016-10-09,Estádio do Café,2
2016,290,2016-10-09,Orlando Scarpelli,1
2016,291,2016-10-12,Arena Condá,3
2016,292,2016-10-12,Couto Pereira,0
2016,293,2016-10-12,Arena Pantanal,6
2016,294,2016-10-12,Luso-Brasileiro,1
2016,295,2016-10-13,Estádio Doutor Adhemar de Barros,0
2016,296,2016-10-13,Moisés Lucarelli,2
2016,297,2016-10-13,Mineirão,3
2016,298,2016-10-13,Estádio Municipal General Raulino de Oliveira,3
2016,299,2016-10-13,Estádio Municipal Paulo Machado de Carvalho,1
2016,300,2016-10-13,Arena do Grêmio,1
2016,301,2016-10-16,Luso-Brasileiro,5
2016,302,2016-10-16,Mineirão,0
2016,303,2016-10-16,Vila Capanema,2
2016,304,2016-10-16,Estádio José Pinheiro Borda,3
2016,305,2016-10-16,Orlando Scarpelli,3
2016,306,2016-10-16,Neo Química Arena,2
2016,307,2016-10-16,Moisés Lucarelli,3
2016,308,2016-10-16,Estádio Urbano Caldeira,2
2016,309,2016-10-16,Adelmar da Costa Carvalho,1
2016,310,2016-10-17,Estádio Giulite Coutinho,3
2016,311,2016-10-19,Estádio do Arruda,1
2016,312,2016-10-22,Morumbi,2
2016,313,2016-10-23,Maracanã,4
2016,314,2016-10-23,Barradão,1
2016,315,2016-10-23,Allianz Parque,3
2016,316,2016-10-23,Arena do Grêmio,0
2016,317,2016-10-23,Couto Pereira,2
2016,318,2016-10-23,Estádio Raimundo Sampaio,3
2016,319,2016-10-23,Arena Condá,1
2016,320,2016-10-24,Estádio Raimundo Sampaio,1
2016,321,2016-10-27,Adelmar da Costa Carvalho,1
2016,322,2016-10-28,Maracanã,4
2016,323,2016-10-29,Mineirão,4
2016,324,2016-10-29,Estádio Joaquim Américo Guimarães,1
2016,325,2016-10-29,Neo Química Arena,2
2016,326,2016-10-29,Luso-Brasileiro,0
2016,327,2016-10-29,Estádio José Pinheiro Borda,2
2016,328,2016-10-29,Orlando Scarpelli,0
2016,329,2016-10-29,Estádio Urbano Caldeira,1
2016,330,2016-10-31,Estádio Raimundo Sampaio,1
2016,331,2016-11-05,Maracanã,0
2016,332,2016-11-05,Morumbi,4
2016,333,2016-11-06,Moisés Lucarelli,3
2016,334,2016-11-06,Estádio do Arruda,1
2016,335,2016-11-06,Mineirão,6
2016,336,2016-11-06,Allianz Parque,1
2016,337,2016-11-06,Barradão,5
2016,338,2016-11-06,Couto Pereira,2
2016,339,2016-11-06,Arena Condá,1
2016,340,2016-11-07,Arena do Grêmio,3
2016,341,2016-11-15,Maracanã,2
2016,342,2016-11-16,Luso-Brasileiro,2
2016,343,2016-11-16,Couto Pereira,1
2016,344,2016-11-16,Adelmar da Costa Carvalho,1
2016,345,2016-11-16,Mineirão,1
2016,346,2016-11-16,Orlando Scarpelli,2
2016,347,2016-11-17,Estádio Urbano Caldeira,5
2016,348,2016-11-17,Morumbi,2
2016,349,2016-11-17,Estádio José Pinheiro Borda,2
2016,350,2016-11-17,Estádio Raimundo Sampaio,2
2016,351,2016-11-20,Barradão,4
2016,352,2016-11-20,Mineirão,4
2016,353,2016-11-20,Allianz Parque,1
2016,354,2016-11-20,Estádio Joaquim Américo Guimarães,2
2016,355,2016-11-20,Arena do Grêmio,3
2016,356,2016-11-20,Moisés Lucarelli,1
2016,357,2016-11-20,Maracanã,4
2016,358,2016-11-20,Arena Condá,2
2016,359,2016-11-20,Estádio do Arruda,6
2016,360,2016-11-21,Neo Química Arena,1
2016,361,2016-11-26,Estádio Raimundo Sampaio,4
2016,362,2016-11-26,Luso-Brasileiro,2
2016,363,2016-11-26,Neo Química Arena,0
2016,364,2016-11-27,Estádio Raimundo Sampaio,3
2016,365,2016-11-27,Allianz Parque,1
2016,366,2016-11-27,Maracanã,2
2016,367,2016-11-27,Estádio José Pinheiro Borda,1
2016,368,2016-11-27,Orlando Scarpelli,1
2016,369,2016-11-27,Estádio do Arruda,6
2016,370,2016-11-28,Couto Pereira,1
2016,371,2016-12-11,Estádio Urbano Caldeira,1
2016,372,2016-12-11,Estádio Giulite Coutinho,2
2016,373,2016-12-11,Arena do Grêmio,1
2016,374,2016-12-11,Estádio Municipal Paulo Machado de Carvalho,5
2016,375,2016-12-11,Mineirão,5
2016,376,2016-12-11,Adelmar da Costa Carvalho,2
2016,377,2016-12-11,Estádio Joaquim Américo Guimarães,0
2016,378,2016-12-11,Barradão,3
2016,379,2016-12-11,Moisés Lucarelli,2
2015,1,2015-05-09,Arena Condá,3
2015,2,2015-05-09,Allianz Parque,4
2015,3,2015-05-09,Maracanã,1
2015,4,2015-05-10,Arena do Grêmio,6
2015,5,2015-05-10,Estádio Joaquim Américo Guimarães,3
2015,6,2015-05-10,Morumbi,3
2015,7,2015-05-10,Arena Pantanal,1
2015,8,2015-05-10,Adelmar da Costa Carvalho,5
2015,9,2015-05-10,Ressacada,2
2015,10,2015-05-10,Estádio Vasco da Gama,0
2015,11,2015-05-16,Estádio do Governo do Estado de Goiás (Serra Dourada),2
2015,12,2015-05-16,Couto Pereira,2
2015,13,2015-05-16,Estádio Doutor Adhemar de Barros,1
2015,14,2015-05-17,Orlando Scarpelli,0
2015,15,2015-05-17,Estádio Nacional de Brasília,5
2015,16,2015-05-17,Maracanã,4
2015,17,2015-05-17,Estádio Urbano Caldeira,1
2015,18,2015-05-17,Arena Joinville,0
2015,19,2015-05-17,Moisés Lucarelli,1
2015,20,2015-05-17,Estádio José Pinheiro Borda,1
2015,21,2015-05-23,Morumbi,3
2015,22,2015-05-23,Estádio Vasco da Gama,2
2015,23,2015-05-23,Arena do Grêmio,1
2015,24,2015-05-24,Allianz Parque,1
2015,25,2015-05-24,Arena Condá,1
2015,26,2015-05-24,Estádio Joaquim Américo Guimarães,1
2015,27,2015-05-24,Maracanã,0
2015,28,2015-05-24,Ressacada,3
2015,29,2015-05-24,Mineirão,2
2015,30,2015-05-24,Adelmar da Costa Carvalho,1
2015,31,2015-05-30,Moisés Lucarelli,4
2015,32,2015-05-30,Couto Pereira,3
2015,33,2015-05-30,Arena Joinville,3
2015,34,2015-05-31,Estádio Urbano Caldeira,4
2015,35,2015-05-31,Estádio do Governo do Estado de Goiás (Serra Dourada),2
2015,36,2015-05-31,Estádio Raimundo Sampaio,3
2015,37,2015-05-31,Neo Química Arena,2
2015,38,2015-05-31,Estádio José Pinheiro Borda,0
2015,39,2015-05-31,Maracanã,5
2015,40,2015-05-31,Orlando Scarpelli,3
2015,41,2015-06-03,Estádio Joaquim Américo Guimarães,1
2015,42,2015-06-03,Estádio Vasco da Gama,3
2015,43,2015-06-03,Arena Condá,2
2015,44,2015-06-03,Morumbi,5
2015,45,2015-06-03,Mineirão,1
2015,46,2015-06-03,Ressacada,5
2015,47,2015-06-03,Arena do Grêmio,4
2015,48,2015-06-04,Maracanã,2
2015,49,2015-06-04,Adelmar da Costa Carvalho,1
2015,50,2015-06-04,Allianz Parque,2
2015,51,2015-06-06,Estádio Raimundo Sampaio,4
2015,52,2015-06-06,Maracanã,1
2015,53,2015-06-06,Estádio Urbano Caldeira,4
2015,54,2015-06-06,Estádio Joaquim Américo Guimarães,2
2015,55,2015-06-06,Arena Joinville,1
2015,56,2015-06-06,Morumbi,2
2015,57,2015-06-07,Estádio José Pinheiro Borda,2
2015,58,2015-06-07,Orlando Scarpelli,3
2015,59,2015-06-07,Estádio do Governo do Estado de Goiás (Serra Dourada),1
2015,60,2015-06-07,Maracanã,0
2015,61,2015-06-10,Estádio Raimundo Sampaio,4
2015,62,2015-06-13,Couto Pereira,1
2015,63,2015-06-13,Arena Condá,1
2015,64,2015-06-13,Neo Química Arena,3
2015,65,2015-06-13,Adelmar da Costa Carvalho,3
2015,66,2015-06-13,Estádio Vasco da Gama,4
2015,67,2015-06-14,Moisés Lucarelli,0
2015,68,2015-06-14,Ressacada,2
2015,69,2015-06-14,Allianz Parque,3
2015,70,2015-06-14,Arena do Grêmio,3
2015,71,2015-06-18,Orlando Scarpelli,0
2015,72,2015-06-20,Arena de Pernambuco,3
2015,73,2015-06-20,Maracanã,2
2015,74,2015-06-20,Estádio Urbano Caldeira,1
2015,75,2015-06-20,Arena do Grêmio,1
2015,76,2015-06-21,Mineirão,1
2015,77,2015-06-21,Arena Joinville,3
2015,78,2015-06-21,Estádio Joaquim Américo Guimarães,4
2015,79,2015-06-21,Morumbi,2
2015,80,2015-06-24,Maracanã,2
2015,81,2015-06-27,Ressacada,3
2015,82,2015-06-27,Arena Condá,2
2015,83,2015-06-27,Neo Química Arena,3
2015,84,2015-06-28,Mineirão,1
2015,85,2015-06-28,Allianz Parque,4
2015,86,2015-06-28,Estádio do Governo do Estado de Goiás (Serra Dourada),3
2015,87,2015-06-28,Moisés Lucarelli,3
2015,88,2015-06-28,Couto Pereira,1
2015,89,2015-06-28,Arena Pantanal,1
2015,90,2015-06-28,Estádio José Pinheiro Borda,1
2015,91,2015-07-01,Adelmar da Costa Carvalho,3
2015,92,2015-07-01,Estádio Vasco da Gama,1
2015,93,2015-07-01,Allianz Parque,2
2015,94,2015-07-01,Estádio Raimundo Sampaio,2
2015,95,2015-07-01,Arena Joinville,1
2015,96,2015-07-01,Arena do Grêmio,1
2015,97,2015-07-01,Estádio Joaquim Américo Guimarães,3
2015,98,2015-07-02,Neo Química Arena,2
2015,99,2015-07-02,Orlando Scarpelli,4
2015,100,2015-07-02,Maracanã,3
2015,101,2015-07-04,Couto Pereira,0
2015,102,2015-07-04,Arena Condá,1
2015,103,2015-07-04,Mineirão,2
2015,104,2015-07-05,Ressacada,4
2015,105,2015-07-05,Estádio do Governo do Estado de Goiás (Serra Dourada),0
2015,106,2015-07-05,Morumbi,0
2015,107,2015-07-05,Estádio Urbano Caldeira,4
2015,108,2015-07-05,Arena Pantanal,2
2015,109,2015-07-05,Maracanã,3
2015,110,2015-07-05,Estádio José Pinheiro Borda,4
2015,111,2015-07-08,Arena Condá,1
2015,112,2015-07-08,Estádio do Governo do Estado de Goiás (Serra Dourada),5
2015,113,2015-07-08,Couto Pereira,0
2015,114,2015-07-08,Orlando Scarpelli,2
2015,115,2015-07-08,Allianz Parque,3
2015,116,2015-07-08,Mineirão,3
2015,117,2015-07-08,Estádio José Pinheiro Borda,3
2015,118,2015-07-08,Estádio Nacional de Brasília,4
2015,119,2015-07-09,Neo Química Arena,2
2015,120,2015-07-09,Maracanã,1
2015,121,2015-07-11,Estádio Urbano Caldeira,3
2015,122,2015-07-11,Arena do Grêmio,2
2015,123,2015-07-11,Moisés Lucarelli,2
2015,124,2015-07-12,Morumbi,4
2015,125,2015-07-12,Arena Joinville,2
2015,126,2015-07-12,Maracanã,3
2015,127,2015-07-12,Estádio Joaquim Américo Guimarães,3
2015,128,2015-07-12,Mineirão,1
2015,129,2015-07-12,Arena de Pernambuco,4
2015,130,2015-07-12,Ressacada,3
2015,131,2015-07-18,Estádio José Pinheiro Borda,3
2015,132,2015-07-18,Maracanã,1
2015,133,2015-07-18,Neo Química Arena,1
2015,134,2015-07-19,Estádio Joaquim Américo Guimarães,1
2015,135,2015-07-19,Orlando Scarpelli,0
2015,136,2015-07-19,Arena de Pernambuco,2
2015,137,2015-07-19,Maracanã,3
2015,138,2015-07-19,Allianz Parque,1
2015,139,2015-07-19,Mineirão,2
2015,140,2015-07-19,Arena Joinville,2
2015,141,2015-07-25,Ressacada,3
2015,142,2015-07-25,Arena do Grêmio,2
2015,143,2015-07-25,Estádio Raimundo Sampaio,1
2015,144,2015-07-26,Arena Condá,3
2015,145,2015-07-26,Estádio Urbano Caldeira,2
2015,146,2015-07-26,Moisés Lucarelli,0
2015,147,2015-07-26,Couto Pereira,2
2015,148,2015-07-26,Morumbi,1
2015,149,2015-07-26,Estádio do Governo do Estado de Goiás (Serra Dourada),1
2015,150,2015-07-26,Estádio Vasco da Gama,5
2015,151,2015-07-29,Neo Química Arena,3
2015,152,2015-07-29,Mineirão,4
2015,153,2015-08-01,Maracanã,1
2015,154,2015-08-02,Couto Pereira,2
2015,155,2015-08-02,Allianz Parque,1
2015,156,2015-08-02,Arena Joinville,2
2015,157,2015-08-02,Estádio José Pinheiro Borda,0
2015,158,2015-08-02,Orlando Scarpelli,4
2015,159,2015-08-02,Maracanã,4
2015,160,2015-08-02,Arena de Pernambuco,0
2015,161,2015-08-08,Ressacada,1
2015,162,2015-08-08,Estádio Urbano Caldeira,3
2015,163,2015-08-09,Estádio Joaquim Américo Guimarães,2
2015,164,2015-08-09,Maracanã,0
2015,165,2015-08-09,Morumbi,2
2015,166,2015-08-09,Mineirão,3
2015,167,2015-08-09,Moisés Lucarelli,1
2015,168,2015-08-09,Estádio do Governo do Estado de Goiás (Serra Dourada),0
2015,169,2015-08-09,Arena do Grêmio,5
2015,170,2015-08-09,Arena Condá,4
2015,171,2015-08-12,Couto Pereira,3
2015,172,2015-08-12,Maracanã,5
2015,173,2015-08-12,Estádio Urbano Caldeira,1
2015,174,2015-08-12,Estádio do Governo do Estado de Goiás (Serra Dourada),0
2015,175,2015-08-12,Orlando Scarpelli,2
2015,176,2015-08-12,Estádio José Pinheiro Borda,1
2015,177,2015-08-12,Neo Química Arena,7
2015,178,2015-08-13,Moisés Lucarelli,2
2015,179,2015-08-13,Arena Joinville,3
2015,180,2015-08-13,Mineirão,2
2015,181,2015-08-15,Maracanã,1
2015,182,2015-08-15,Estádio Joaquim Américo Guimarães,0
2015,183,2015-08-15,Morumbi,3
2015,184,2015-08-16,Allianz Parque,6
2015,185,2015-08-16,Ressacada,3
2015,186,2015-08-16,Maracanã,3
2015,187,2015-08-16,Mineirão,0
2015,188,2015-08-16,Adelmar da Costa Carvalho,2
2015,189,2015-08-16,Arena do Grêmio,3
2015,190,2015-08-16,Arena Condá,3
2015,191,2015-08-22,Estádio do Governo do Estado de Goiás (Serra Dourada),3
2015,192,2015-08-22,Estádio Urbano Caldeira,7
2015,193,2015-08-22,Orlando Scarpelli,3
2015,194,2015-08-23,Couto Pereira,1
2015,195,2015-08-23,Moisés Lucarelli,0
2015,196,2015-08-23,Arena Joinville,3
2015,197,2015-08-23,Estádio José Pinheiro Borda,2
2015,198,2015-08-23,Neo Química Arena,3
2015,199,2015-08-23,Maracanã,3
2015,200,2015-08-23,Estádio Raimundo Sampaio,3
2015,201,2015-08-29,Maracanã,1
2015,202,2015-08-29,Morumbi,3
2015,203,2015-08-30,Arena do Grêmio,0
2015,204,2015-08-30,Ressacada,3
2015,205,2015-08-30,Allianz Parque,5
2015,206,2015-08-30,Maracanã,3
2015,207,2015-08-30,Arena de Pernambuco,1
2015,208,2015-08-30,Arena Condá,4
2015,209,2015-08-30,Mineirão,1
2015,210,2015-08-30,Estádio Joaquim Américo Guimarães,3
2015,211,2015-09-02,Arena Joinville,0
2015,212,2015-09-02,Moisés Lucarelli,3
2015,213,2015-09-02,Estádio José Pinheiro Borda,6
2015,214,2015-09-02,Arena das Dunas,3
2015,215,2015-09-02,Estádio Raimundo Sampaio,1
2015,216,2015-09-02,Couto Pereira,0
2015,217,2015-09-02,Neo Química Arena,2
2015,218,2015-09-02,Estádio do Governo do Estado de Goiás (Serra Dourada),1
2015,219,2015-09-03,Estádio Urbano Caldeira,4
2015,220,2015-09-03,Orlando Scarpelli,2
2015,221,2015-09-05,Morumbi,2
2015,222,2015-09-05,Maracanã,3
2015,223,2015-09-05,Estádio Joaquim Américo Guimarães,0
2015,224,2015-09-06,Mineirão,6
2015,225,2015-09-06,Arena Condá,0
2015,226,2015-09-06,Arena do Grêmio,3
2015,227,2015-09-06,Allianz Parque,6
2015,228,2015-09-06,Ressacada,2
2015,229,2015-09-06,Maracanã,4
2015,230,2015-09-06,Adelmar da Costa Carvalho,2
2015,231,2015-09-09,Moisés Lucarelli,1
2015,232,2015-09-09,Estádio Raimundo Sampaio,2
2015,233,2015-09-09,Estádio José Pinheiro Borda,1
2015,234,2015-09-09,Orlando Scarpelli,2
2015,235,2015-09-09,Couto Pereira,2
2015,236,2015-09-09,Estádio Urbano Caldeira,3
2015,237,2015-09-09,Neo Química Arena,2
2015,238,2015-09-10,Estádio do Governo do Estado de Goiás (Serra Dourada),1
2015,239,2015-09-10,Arena Joinville,0
2015,240,2015-09-10,Maracanã,2
2015,241,2015-09-12,Couto Pereira,1
2015,242,2015-09-12,Allianz Parque,2
2015,243,2015-09-13,Moisés Lucarelli,4
2015,244,2015-09-13,Neo Química Arena,3
2015,245,2015-09-13,Mineirão,2
2015,246,2015-09-13,Arena do Grêmio,3
2015,247,2015-09-13,Arena Condá,4
2015,248,2015-09-13,Maracanã,2
2015,249,2015-09-13,Ressacada,3
2015,250,2015-09-13,Arena de Pernambuco,1
2015,251,2015-09-16,Arena Joinville,2
2015,252,2015-09-16,Maracanã,5
2015,253,2015-09-16,Estádio do Governo do Estado de Goiás (Serra Dourada),3
2015,254,2015-09-16,Orlando Scarpelli,1
2015,255,2015-09-16,Couto Pereira,3
2015,256,2015-09-16,Estádio Urbano Caldeira,4
2015,257,2015-09-16,Estádio José Pinheiro Borda,3
2015,258,2015-09-16,Mineirão,4
2015,259,2015-09-17,Morumbi,0
2015,260,2015-09-17,Estádio Nacional de Brasília,2
2015,261,2015-09-19,Estádio Municipal Paulo Machado de Carvalho,5
2015,262,2015-09-19,Estádio José Pinheiro Borda,2
2015,263,2015-09-19,Moisés Lucarelli,4
2015,264,2015-09-20,Estádio do Governo do Estado de Goiás (Serra Dourada),3
2015,265,2015-09-20,Neo Química Arena,2
2015,266,2015-09-20,Maracanã,3
2015,267,2015-09-20,Estádio Raimundo Sampaio,5
2015,268,2015-09-20,Ressacada,3
2015,269,2015-09-20,Arena Condá,2
2015,270,2015-09-20,Couto Pereira,2
2015,271,2015-09-26,Maracanã,2
2015,272,2015-09-26,Arena do Grêmio,4
2015,273,2015-09-27,Estádio Joaquim Américo Guimarães,3
2015,274,2015-09-27,Estádio Urbano Caldeira,4
2015,275,2015-09-27,Maracanã,3
2015,276,2015-09-27,Arena Joinville,4
2015,277,2015-09-27,Orlando Scarpelli,4
2015,278,2015-09-27,Morumbi,2
2015,279,2015-09-27,Adelmar da Costa Carvalho,3
2015,280,2015-09-27,Mineirão,2
2015,281,2015-10-03,Estádio José Pinheiro Borda,3
2015,282,2015-10-03,Couto Pereira,3
2015,283,2015-10-03,Morumbi,1
2015,284,2015-10-04,Ressacada,2
2015,285,2015-10-04,Maracanã,2
2015,286,2015-10-04,Estádio Urbano Caldeira,4
2015,287,2015-10-04,Mineirão,0
2015,288,2015-10-04,Estádio do Governo do Estado de Goiás (Serra Dourada),5
2015,289,2015-10-04,Moisés Lucarelli,4
2015,290,2015-10-04,Arena Condá,6
2015,291,2015-10-14,Estádio Raimundo Sampaio,3
2015,292,2015-10-14,Adelmar da Costa Carvalho,3
2015,293,2015-10-14,Arena Joinville,4
2015,294,2015-10-14,Orlando Scarpelli,3
2015,295,2015-10-14,Allianz Parque,1
2015,296,2015-10-14,Maracanã,2
2015,297,2015-10-14,Estádio Joaquim Américo Guimarães,4
2015,298,2015-10-15,Maracanã,2
2015,299,2015-10-15,Neo Química Arena,3
2015,300,2015-10-15,Arena do Grêmio,1
2015,301,2015-10-17,Ressacada,4
2015,302,2015-10-17,Arena Joinville,1
2015,303,2015-10-18,Moisés Lucarelli,3
2015,304,2015-10-18,Mineirão,2
2015,305,2015-10-18,Estádio Joaquim Américo Guimarães,5
2015,306,2015-10-18,Maracanã,1
2015,307,2015-10-18,Morumbi,4
2015,308,2015-10-18,Arena do Grêmio,5
2015,309,2015-10-18,Estádio Urbano Caldeira,4
2015,310,2015-10-18,Arena de Pernambuco,5
2015,311,2015-10-24,Maracanã,1
2015,312,2015-10-24,Estádio José Pinheiro Borda,1
2015,313,2015-10-24,Orlando Scarpelli,0
2015,314,2015-10-24,Estádio Municipal Paulo Machado de Carvalho,2
2015,315,2015-10-25,Neo Química Arena,1
2015,316,2015-10-25,Couto Pereira,3
2015,317,2015-10-25,Arena Condá,0
2015,318,2015-10-25,Maracanã,0
2015,319,2015-10-25,Estádio do Governo do Estado de Goiás (Serra Dourada),1
2015,320,2015-10-25,Estádio Raimundo Sampaio,3
2015,321,2015-10-31,Morumbi,3
2015,322,2015-10-31,Ressacada,2
2015,323,2015-10-31,Moisés Lucarelli,1
2015,324,2015-10-31,Couto Pereira,2
2015,325,2015-11-01,Arena Condá,0
2015,326,2015-11-01,Estádio Urbano Caldeira,3
2015,327,2015-11-01,Arena do Grêmio,2
2015,328,2015-11-01,Estádio Raimundo Sampaio,3
2015,329,2015-11-01,Estádio Nilton Santos,1
2015,330,2015-11-01,Estádio do Governo do Estado de Goiás (Serra Dourada),3
2015,331,2015-11-07,Estádio José Pinheiro Borda,1
2015,332,2015-11-07,Neo Química Arena,3
2015,333,2015-11-07,Estádio Joaquim Américo Guimarães,3
2015,334,2015-11-07,Maracanã,5
2015,335,2015-11-08,Allianz Parque,2
2015,336,2015-11-08,Maracanã,5
2015,337,2015-11-08,Mineirão,3
2015,338,2015-11-08,Orlando Scarpelli,1
2015,339,2015-11-08,Arena Joinville,0
2015,340,2015-11-08,Adelmar da Costa Carvalho,1
2015,341,2015-11-15,Mineirão,3
2015,342,2015-11-18,Estádio do Governo do Estado de Goiás (Serra Dourada),4
2015,343,2015-11-18,Moisés Lucarelli,1
2015,344,2015-11-18,Ressacada,3
2015,345,2015-11-18,Estádio Joaquim Américo Guimarães,6
